Retailer,Retailer ID,Invoice Date,Region,State,City,Product, Price per Unit,Units Sold, Total Sales, Operating Profit,Operating Margin,Sales Method
Sports Direct,1185732,5/10/2021,Midwest,North Dakota,Fargo,Men's Apparel,  46 ,31,  1.426 ,  684 ,"0,48",Online
Sports Direct,1185732,5/10/2021,Midwest,North Dakota,Fargo,Women's Apparel,  52 ,75,  3.900 ,  1.989 ,"0,51",Online
Sports Direct,1185732,6/9/2021,Midwest,North Dakota,Fargo,Men's Street Footwear,  36 ,125,  4.500 ,  2.025 ,"0,45",Online
Sports Direct,1185732,6/9/2021,Midwest,North Dakota,Fargo,Men's Athletic Footwear,  32 ,65,  2.080 ,  894 ,"0,43",Online
Sports Direct,1185732,6/9/2021,Midwest,North Dakota,Fargo,Women's Street Footwear,  27 ,60,  1.620 ,  648 ,"0,4",Online
Sports Direct,1185732,6/9/2021,Midwest,North Dakota,Fargo,Women's Athletic Footwear,  29 ,51,  1.479 ,  621 ,"0,42",Online
Sports Direct,1185732,6/9/2021,Midwest,North Dakota,Fargo,Men's Apparel,  38 ,47,  1.786 ,  822 ,"0,46",Online
Sports Direct,1185732,6/9/2021,Midwest,North Dakota,Fargo,Women's Apparel,  51 ,91,  4.641 ,  2.506 ,"0,54",Online
Sports Direct,1185732,7/8/2021,Midwest,North Dakota,Fargo,Men's Street Footwear,  48 ,160,  7.680 ,  3.763 ,"0,49",Online
Sports Direct,1185732,7/8/2021,Midwest,North Dakota,Fargo,Men's Athletic Footwear,  44 ,84,  3.696 ,  1.589 ,"0,43",Online
Sports Direct,1185732,7/8/2021,Midwest,North Dakota,Fargo,Women's Street Footwear,  37 ,59,  2.183 ,  873 ,"0,4",Online
Sports Direct,1185732,7/8/2021,Midwest,North Dakota,Fargo,Women's Athletic Footwear,  38 ,53,  2.014 ,  866 ,"0,43",Online
Sports Direct,1185732,7/8/2021,Midwest,North Dakota,Fargo,Men's Apparel,  49 ,60,  2.940 ,  1.352 ,"0,46",Online
Sports Direct,1185732,7/8/2021,Midwest,North Dakota,Fargo,Women's Apparel,  54 ,98,  5.292 ,  2.858 ,"0,54",Online
Sports Direct,1185732,8/9/2021,Midwest,North Dakota,Fargo,Men's Street Footwear,  46 ,147,  6.762 ,  3.313 ,"0,49",Online
Sports Direct,1185732,8/9/2021,Midwest,North Dakota,Fargo,Men's Athletic Footwear,  42 ,90,  3.780 ,  1.512 ,"0,4",Online
Sports Direct,1185732,8/9/2021,Midwest,North Dakota,Fargo,Women's Street Footwear,  37 ,63,  2.331 ,  956 ,"0,41",Online
Sports Direct,1185732,8/9/2021,Midwest,North Dakota,Fargo,Women's Athletic Footwear,  38 ,52,  1.976 ,  810 ,"0,41",Online
Sports Direct,1185732,8/9/2021,Midwest,North Dakota,Fargo,Men's Apparel,  46 ,44,  2.024 ,  931 ,"0,46",Online
Sports Direct,1185732,8/9/2021,Midwest,North Dakota,Fargo,Women's Apparel,  54 ,95,  5.130 ,  2.719 ,"0,53",Online
Sports Direct,1185732,9/10/2021,Midwest,North Dakota,Fargo,Men's Street Footwear,  36 ,133,  4.788 ,  2.394 ,"0,5",Online
Sports Direct,1185732,9/10/2021,Midwest,North Dakota,Fargo,Men's Athletic Footwear,  34 ,72,  2.448 ,  1.053 ,"0,43",Online
Sports Direct,1185732,9/10/2021,Midwest,North Dakota,Fargo,Women's Street Footwear,  27 ,51,  1.377 ,  606 ,"0,44",Online
Sports Direct,1185732,9/10/2021,Midwest,North Dakota,Fargo,Women's Athletic Footwear,  28 ,44,  1.232 ,  505 ,"0,41",Online
Sports Direct,1185732,9/10/2021,Midwest,North Dakota,Fargo,Men's Apparel,  36 ,42,  1.512 ,  741 ,"0,49",Online
Sports Direct,1185732,9/10/2021,Midwest,North Dakota,Fargo,Women's Apparel,  44 ,63,  2.772 ,  1.525 ,"0,55",Online
Sports Direct,1185732,10/9/2021,Midwest,North Dakota,Fargo,Men's Street Footwear,  49 ,116,  5.684 ,  2.671 ,"0,47",Online
Sports Direct,1185732,10/9/2021,Midwest,North Dakota,Fargo,Men's Athletic Footwear,  36 ,73,  2.628 ,  1.077 ,"0,41",Online
Sports Direct,1185732,10/9/2021,Midwest,North Dakota,Fargo,Women's Street Footwear,  39 ,39,  1.521 ,  669 ,"0,44",Online
Sports Direct,1185732,10/9/2021,Midwest,North Dakota,Fargo,Women's Athletic Footwear,  38 ,33,  1.254 ,  502 ,"0,4",Online
Sports Direct,1185732,10/9/2021,Midwest,North Dakota,Fargo,Men's Apparel,  45 ,34,  1.530 ,  719 ,"0,47",Online
Foot Locker,1185732,10/9/2021,Midwest,North Dakota,Fargo,Women's Apparel,  53 ,73,  3.869 ,  2.051 ,"0,53",Online
Foot Locker,1185732,11/9/2021,Midwest,North Dakota,Fargo,Men's Street Footwear,  49 ,120,  5.880 ,  2.940 ,"0,5",Online
Foot Locker,1185732,11/9/2021,Midwest,North Dakota,Fargo,Men's Athletic Footwear,  36 ,73,  2.628 ,  1.183 ,"0,45",Online
Foot Locker,1185732,11/9/2021,Midwest,North Dakota,Fargo,Women's Street Footwear,  39 ,53,  2.067 ,  909 ,"0,44",Online
Foot Locker,1185732,11/9/2021,Midwest,North Dakota,Fargo,Women's Athletic Footwear,  39 ,47,  1.833 ,  788 ,"0,43",Online
Foot Locker,1185732,11/9/2021,Midwest,North Dakota,Fargo,Men's Apparel,  55 ,44,  2.420 ,  1.089 ,"0,45",Online
Foot Locker,1185732,11/9/2021,Midwest,North Dakota,Fargo,Women's Apparel,  60 ,65,  3.900 ,  1.989 ,"0,51",Online
Foot Locker,1185732,12/8/2021,Midwest,North Dakota,Fargo,Men's Street Footwear,  55 ,150,  8.250 ,  3.795 ,"0,46",Online
Foot Locker,1185732,12/8/2021,Midwest,North Dakota,Fargo,Men's Athletic Footwear,  46 ,75,  3.450 ,  1.553 ,"0,45",Online
Foot Locker,1185732,12/8/2021,Midwest,North Dakota,Fargo,Women's Street Footwear,  48 ,73,  3.504 ,  1.577 ,"0,45",Online
Foot Locker,1185732,12/8/2021,Midwest,North Dakota,Fargo,Women's Athletic Footwear,  47 ,54,  2.538 ,  1.041 ,"0,41",Online
Foot Locker,1185732,12/8/2021,Midwest,North Dakota,Fargo,Men's Apparel,  58 ,54,  3.132 ,  1.409 ,"0,45",Online
Foot Locker,1185732,12/8/2021,Midwest,North Dakota,Fargo,Women's Apparel,  63 ,78,  4.914 ,  2.604 ,"0,53",Online
Foot Locker,1185732,1/6/2021,Midwest,North Dakota,Fargo,Men's Street Footwear,  27 ,113,  3.051 ,  1.373 ,"0,45",Online
Foot Locker,1185732,1/6/2021,Midwest,North Dakota,Fargo,Men's Athletic Footwear,  29 ,70,  2.030 ,  934 ,"0,46",Online
Foot Locker,1185732,1/6/2021,Midwest,North Dakota,Fargo,Women's Street Footwear,  19 ,68,  1.292 ,  581 ,"0,45",Online
Foot Locker,1185732,1/6/2021,Midwest,North Dakota,Fargo,Women's Athletic Footwear,  24 ,26,  624 ,  281 ,"0,45",Online
Foot Locker,1185732,1/6/2021,Midwest,North Dakota,Fargo,Men's Apparel,  38 ,42,  1.596 ,  1.005 ,"0,63",Online
Foot Locker,1185732,1/6/2021,Midwest,North Dakota,Fargo,Women's Apparel,  28 ,75,  2.100 ,  1.092 ,"0,52",Online
Foot Locker,1185732,2/6/2021,Midwest,North Dakota,Fargo,Men's Street Footwear,  28 ,145,  4.060 ,  1.786 ,"0,44",Online
Foot Locker,1185732,2/6/2021,Midwest,North Dakota,Fargo,Men's Athletic Footwear,  28 ,45,  1.260 ,  580 ,"0,46",Online
Foot Locker,1185732,2/6/2021,Midwest,North Dakota,Fargo,Women's Street Footwear,  19 ,56,  1.064 ,  436 ,"0,41",Online
Foot Locker,1185732,2/6/2021,Midwest,Iowa,Des Moines,Women's Athletic Footwear,  25 ,23,  575 ,  253 ,"0,44",Online
Foot Locker,1185732,2/6/2021,Midwest,Iowa,Des Moines,Men's Apparel,  38 ,38,  1.444 ,  939 ,"0,65",Online
Foot Locker,1185732,2/6/2021,Midwest,Iowa,Des Moines,Women's Apparel,  14 ,68,  952 ,  514 ,"0,54",Online
Foot Locker,1185732,3/5/2021,Midwest,Iowa,Des Moines,Men's Street Footwear,  19 ,136,  2.584 ,  1.034 ,"0,4",Online
Foot Locker,1185732,3/5/2021,Midwest,Iowa,Des Moines,Men's Athletic Footwear,  19 ,47,  893 ,  402 ,"0,45",Online
Foot Locker,1185732,3/5/2021,Midwest,Iowa,Des Moines,Women's Street Footwear,  9 ,65,  585 ,  234 ,"0,4",Online
Foot Locker,1185732,3/5/2021,Midwest,Iowa,Des Moines,Women's Athletic Footwear,  14 ,28,  392 ,  165 ,"0,42",Online
Foot Locker,1185732,3/5/2021,Midwest,Iowa,Des Moines,Men's Apparel,  28 ,39,  1.092 ,  699 ,"0,64",Online
Foot Locker,1185732,3/5/2021,Midwest,Iowa,Des Moines,Women's Apparel,  20 ,68,  1.360 ,  721 ,"0,53",Online
Foot Locker,1185732,4/6/2021,Midwest,Iowa,Des Moines,Men's Street Footwear,  20 ,124,  2.480 ,  1.116 ,"0,45",Online
Foot Locker,1185732,4/6/2021,Midwest,Iowa,Des Moines,Men's Athletic Footwear,  18 ,49,  882 ,  432 ,"0,49",Online
Foot Locker,1185732,4/6/2021,Midwest,Iowa,Des Moines,Women's Street Footwear,  10 ,53,  530 ,  233 ,"0,44",Online
Foot Locker,1185732,4/6/2021,Midwest,Iowa,Des Moines,Women's Athletic Footwear,  15 ,28,  420 ,  189 ,"0,45",Online
Foot Locker,1185732,4/6/2021,Midwest,Iowa,Des Moines,Men's Apparel,  55 ,34,  1.870 ,  1.141 ,"0,61",Online
Foot Locker,1185732,4/6/2021,Midwest,Iowa,Des Moines,Women's Apparel,  46 ,63,  2.898 ,  1.507 ,"0,52",Online
Foot Locker,1185732,5/7/2021,Midwest,Iowa,Des Moines,Men's Street Footwear,  57 ,146,  8.322 ,  3.495 ,"0,42",Online
Foot Locker,1185732,5/7/2021,Midwest,Iowa,Des Moines,Men's Athletic Footwear,  37 ,63,  2.331 ,  1.072 ,"0,46",Online
Foot Locker,1185732,5/7/2021,Midwest,Iowa,Des Moines,Women's Street Footwear,  33 ,54,  1.782 ,  731 ,"0,41",Online
Foot Locker,1185732,5/7/2021,Midwest,Iowa,Des Moines,Women's Athletic Footwear,  33 ,34,  1.122 ,  494 ,"0,44",Online
Foot Locker,1185732,5/7/2021,Midwest,Iowa,Des Moines,Men's Apparel,  43 ,42,  1.806 ,  1.174 ,"0,65",Online
Foot Locker,1185732,5/7/2021,Midwest,Iowa,Des Moines,Women's Apparel,  46 ,69,  3.174 ,  1.650 ,"0,52",Online
Foot Locker,1185732,6/6/2021,Midwest,Iowa,Des Moines,Men's Street Footwear,  32 ,137,  4.384 ,  1.841 ,"0,42",Online
Foot Locker,1185732,6/6/2021,Midwest,Iowa,Des Moines,Men's Athletic Footwear,  28 ,77,  2.156 ,  1.035 ,"0,48",Online
Foot Locker,1185732,6/6/2021,Midwest,Iowa,Des Moines,Women's Street Footwear,  23 ,50,  1.150 ,  518 ,"0,45",Online
Foot Locker,1185732,6/6/2021,Midwest,Iowa,Des Moines,Women's Athletic Footwear,  24 ,44,  1.056 ,  465 ,"0,44",Online
Foot Locker,1185732,6/6/2021,Midwest,Iowa,Des Moines,Men's Apparel,  34 ,44,  1.496 ,  957 ,"0,64",Online
Foot Locker,1185732,6/6/2021,Midwest,Iowa,Des Moines,Women's Apparel,  51 ,85,  4.335 ,  2.298 ,"0,53",Online
Foot Locker,1185732,7/5/2021,Midwest,Iowa,Des Moines,Men's Street Footwear,  49 ,138,  6.762 ,  2.975 ,"0,44",Online
Foot Locker,1185732,7/5/2021,Midwest,Iowa,Des Moines,Men's Athletic Footwear,  44 ,87,  3.828 ,  1.876 ,"0,49",Online
Foot Locker,1185732,7/5/2021,Midwest,Iowa,Des Moines,Women's Street Footwear,  36 ,68,  2.448 ,  1.077 ,"0,44",Online
Foot Locker,1185732,7/5/2021,Midwest,Iowa,Des Moines,Women's Athletic Footwear,  37 ,47,  1.739 ,  713 ,"0,41",Online
Foot Locker,1185732,7/5/2021,Midwest,Iowa,Des Moines,Men's Apparel,  46 ,60,  2.760 ,  1.656 ,"0,6",Online
Foot Locker,1185732,7/5/2021,Midwest,Iowa,Des Moines,Women's Apparel,  51 ,94,  4.794 ,  2.397 ,"0,5",Online
Foot Locker,1185732,8/6/2021,Midwest,Iowa,Des Moines,Men's Street Footwear,  49 ,131,  6.419 ,  2.696 ,"0,42",Online
Foot Locker,1185732,8/6/2021,Midwest,Iowa,Des Moines,Men's Athletic Footwear,  42 ,78,  3.276 ,  1.507 ,"0,46",Online
Foot Locker,1185732,8/6/2021,Midwest,Iowa,Des Moines,Women's Street Footwear,  39 ,61,  2.379 ,  1.023 ,"0,43",Online
Foot Locker,1185732,8/6/2021,Midwest,Iowa,Des Moines,Women's Athletic Footwear,  37 ,54,  1.998 ,  819 ,"0,41",Online
Foot Locker,1185732,8/6/2021,Midwest,Iowa,Des Moines,Men's Apparel,  48 ,51,  2.448 ,  1.469 ,"0,6",Online
Foot Locker,1185732,8/6/2021,Midwest,Iowa,Des Moines,Women's Apparel,  53 ,98,  5.194 ,  2.857 ,"0,55",Online
Foot Locker,1185732,9/7/2021,Midwest,Iowa,Des Moines,Men's Street Footwear,  34 ,133,  4.522 ,  1.809 ,"0,4",Online
Foot Locker,1185732,9/7/2021,Midwest,Iowa,Des Moines,Men's Athletic Footwear,  27 ,77,  2.079 ,  977 ,"0,47",Online
Foot Locker,1185732,9/7/2021,Midwest,Iowa,Des Moines,Women's Street Footwear,  24 ,49,  1.176 ,  470 ,"0,4",Online
Foot Locker,1185732,9/7/2021,Midwest,Iowa,Des Moines,Women's Athletic Footwear,  23 ,38,  874 ,  393 ,"0,45",Online
Foot Locker,1185732,9/7/2021,Midwest,Iowa,Des Moines,Men's Apparel,  34 ,45,  1.530 ,  933 ,"0,61",Online
Foot Locker,1185732,9/7/2021,Midwest,Iowa,Des Moines,Women's Apparel,  36 ,61,  2.196 ,  1.098 ,"0,5",Online
Foot Locker,1185732,10/6/2021,Midwest,Iowa,Des Moines,Men's Street Footwear,  43 ,112,  4.816 ,  1.975 ,"0,41",Online
Foot Locker,1185732,10/6/2021,Midwest,Iowa,Des Moines,Men's Athletic Footwear,  32 ,75,  2.400 ,  1.104 ,"0,46",Online
Foot Locker,1185732,10/6/2021,Midwest,Iowa,Des Moines,Women's Street Footwear,  34 ,39,  1.326 ,  544 ,"0,41",Online
Foot Locker,1185732,10/6/2021,Midwest,Iowa,Des Moines,Women's Athletic Footwear,  34 ,31,  1.054 ,  443 ,"0,42",Online
Foot Locker,1185732,10/6/2021,Midwest,Iowa,Des Moines,Men's Apparel,  42 ,38,  1.596 ,  1.021 ,"0,64",Online
West Gear,1185732,10/6/2021,Midwest,Iowa,Des Moines,Women's Apparel,  49 ,73,  3.577 ,  1.896 ,"0,53",Online
West Gear,1185732,11/6/2021,Midwest,Iowa,Des Moines,Men's Street Footwear,  41 ,112,  4.592 ,  2.020 ,"0,44",Online
West Gear,1185732,11/6/2021,Midwest,Iowa,Des Moines,Men's Athletic Footwear,  32 ,72,  2.304 ,  1.129 ,"0,49",Online
West Gear,1185732,11/6/2021,Midwest,Iowa,Des Moines,Women's Street Footwear,  32 ,57,  1.824 ,  803 ,"0,44",Online
West Gear,1185732,11/6/2021,Midwest,Iowa,Des Moines,Women's Athletic Footwear,  34 ,52,  1.768 ,  725 ,"0,41",Online
West Gear,1185732,11/6/2021,Midwest,Iowa,Des Moines,Men's Apparel,  55 ,49,  2.695 ,  1.617 ,"0,6",Online
West Gear,1185732,11/6/2021,Midwest,Iowa,Des Moines,Women's Apparel,  59 ,72,  4.248 ,  2.209 ,"0,52",Online
West Gear,1185732,12/5/2021,Midwest,Iowa,Des Moines,Men's Street Footwear,  54 ,147,  7.938 ,  3.334 ,"0,42",Online
West Gear,1185732,12/5/2021,Midwest,Iowa,Des Moines,Men's Athletic Footwear,  47 ,91,  4.277 ,  2.010 ,"0,47",Online
West Gear,1185732,12/5/2021,Midwest,Iowa,Des Moines,Women's Street Footwear,  47 ,83,  3.901 ,  1.638 ,"0,42",Online
West Gear,1185732,12/5/2021,Midwest,Iowa,Des Moines,Women's Athletic Footwear,  49 ,61,  2.989 ,  1.285 ,"0,43",Online
West Gear,1185732,12/5/2021,Midwest,Iowa,Des Moines,Men's Apparel,  59 ,59,  3.481 ,  2.123 ,"0,61",Online
West Gear,1185732,12/5/2021,Midwest,Iowa,Des Moines,Women's Apparel,  59 ,88,  5.192 ,  2.856 ,"0,55",Online
West Gear,1185732,1/3/2021,Midwest,Iowa,Des Moines,Men's Street Footwear,  28 ,126,  3.528 ,  1.588 ,"0,45",Online
West Gear,1185732,1/3/2021,Midwest,Iowa,Des Moines,Men's Athletic Footwear,  29 ,70,  2.030 ,  934 ,"0,46",Online
West Gear,1185732,1/3/2021,Midwest,Iowa,Des Moines,Women's Street Footwear,  18 ,65,  1.170 ,  480 ,"0,41",Online
West Gear,1185732,1/3/2021,Midwest,Iowa,Des Moines,Women's Athletic Footwear,  23 ,29,  667 ,  300 ,"0,45",Online
West Gear,1185732,1/3/2021,Midwest,Iowa,Des Moines,Men's Apparel,  38 ,45,  1.710 ,  1.060 ,"0,62",Online
West Gear,1185732,1/3/2021,Midwest,Iowa,Des Moines,Women's Apparel,  28 ,73,  2.044 ,  1.124 ,"0,55",Online
West Gear,1185732,2/3/2021,Midwest,Iowa,Des Moines,Men's Street Footwear,  29 ,140,  4.060 ,  1.665 ,"0,41",Online
West Gear,1185732,2/3/2021,Midwest,Iowa,Des Moines,Men's Athletic Footwear,  29 ,39,  1.131 ,  554 ,"0,49",Online
West Gear,1185732,2/3/2021,Midwest,Iowa,Des Moines,Women's Street Footwear,  20 ,60,  1.200 ,  516 ,"0,43",Online
West Gear,1185732,2/3/2021,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,  23 ,20,  460 ,  198 ,"0,43",Online
West Gear,1185732,2/3/2021,Midwest,Wisconsin,Milwaukee,Men's Apparel,  38 ,38,  1.444 ,  881 ,"0,61",Online
West Gear,1185732,2/3/2021,Midwest,Wisconsin,Milwaukee,Women's Apparel,  14 ,65,  910 ,  464 ,"0,51",Online
West Gear,1185732,3/2/2021,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,  19 ,141,  2.679 ,  1.098 ,"0,41",Online
West Gear,1185732,3/2/2021,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,  19 ,44,  836 ,  418 ,"0,5",Online
West Gear,1185732,3/2/2021,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,  9 ,59,  531 ,  234 ,"0,44",Online
West Gear,1185732,3/2/2021,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,  14 ,20,  280 ,  115 ,"0,41",Online
West Gear,1185732,3/2/2021,Midwest,Wisconsin,Milwaukee,Men's Apparel,  29 ,34,  986 ,  601 ,"0,61",Online
West Gear,1185732,3/2/2021,Midwest,Wisconsin,Milwaukee,Women's Apparel,  18 ,63,  1.134 ,  612 ,"0,54",Online
West Gear,1185732,4/3/2021,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,  18 ,122,  2.196 ,  900 ,"0,41",Online
West Gear,1185732,4/3/2021,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,  20 ,39,  780 ,  359 ,"0,46",Online
West Gear,1185732,4/3/2021,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,  9 ,41,  369 ,  159 ,"0,43",Online
West Gear,1185732,4/3/2021,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,  15 ,22,  330 ,  135 ,"0,41",Online
West Gear,1185732,4/3/2021,Midwest,Wisconsin,Milwaukee,Men's Apparel,  55 ,26,  1.430 ,  887 ,"0,62",Online
West Gear,1185732,4/3/2021,Midwest,Wisconsin,Milwaukee,Women's Apparel,  49 ,61,  2.989 ,  1.644 ,"0,55",Online
West Gear,1185732,5/4/2021,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,  58 ,134,  7.772 ,  3.187 ,"0,41",Online
West Gear,1185732,5/4/2021,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,  39 ,50,  1.950 ,  956 ,"0,49",Online
West Gear,1185732,5/4/2021,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,  33 ,49,  1.617 ,  728 ,"0,45",Online
West Gear,1185732,5/4/2021,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,  32 ,38,  1.216 ,  535 ,"0,44",Online
West Gear,1185732,5/4/2021,Midwest,Wisconsin,Milwaukee,Men's Apparel,  44 ,53,  2.332 ,  1.423 ,"0,61",Online
West Gear,1185732,5/4/2021,Midwest,Wisconsin,Milwaukee,Women's Apparel,  47 ,90,  4.230 ,  2.157 ,"0,51",Online
West Gear,1185732,6/3/2021,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,  32 ,160,  5.120 ,  2.253 ,"0,44",Online
West Gear,1185732,6/3/2021,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,  27 ,90,  2.430 ,  1.191 ,"0,49",Online
West Gear,1185732,6/3/2021,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,  24 ,52,  1.248 ,  549 ,"0,44",Online
West Gear,1185732,6/3/2021,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,  24 ,47,  1.128 ,  462 ,"0,41",Online
West Gear,1185732,6/3/2021,Midwest,Wisconsin,Milwaukee,Men's Apparel,  34 ,46,  1.564 ,  938 ,"0,6",Online
West Gear,1185732,6/3/2021,Midwest,Wisconsin,Milwaukee,Women's Apparel,  51 ,98,  4.998 ,  2.749 ,"0,55",Online
West Gear,1185732,7/2/2021,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,  45 ,149,  6.705 ,  2.816 ,"0,42",Online
West Gear,1185732,7/2/2021,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,  42 ,87,  3.654 ,  1.790 ,"0,49",Online
West Gear,1185732,7/2/2021,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,  38 ,61,  2.318 ,  997 ,"0,43",Online
West Gear,1185732,7/2/2021,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,  38 ,51,  1.938 ,  814 ,"0,42",Online
West Gear,1185732,7/2/2021,Midwest,Wisconsin,Milwaukee,Men's Apparel,  48 ,50,  2.400 ,  1.488 ,"0,62",Online
West Gear,1185732,7/2/2021,Midwest,Wisconsin,Milwaukee,Women's Apparel,  52 ,94,  4.888 ,  2.640 ,"0,54",Online
West Gear,1185732,8/3/2021,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,  46 ,158,  7.268 ,  3.053 ,"0,42",Online
West Gear,1185732,8/3/2021,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,  43 ,84,  3.612 ,  1.698 ,"0,47",Online
West Gear,1185732,8/3/2021,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,  39 ,56,  2.184 ,  874 ,"0,4",Online
West Gear,1185732,8/3/2021,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,  39 ,50,  1.950 ,  878 ,"0,45",Online
West Gear,1185732,8/3/2021,Midwest,Wisconsin,Milwaukee,Men's Apparel,  48 ,46,  2.208 ,  1.435 ,"0,65",Online
West Gear,1185732,8/3/2021,Midwest,Wisconsin,Milwaukee,Women's Apparel,  52 ,102,  5.304 ,  2.705 ,"0,51",Online
West Gear,1185732,9/4/2021,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,  33 ,143,  4.719 ,  1.935 ,"0,41",Online
West Gear,1185732,9/4/2021,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,  29 ,65,  1.885 ,  848 ,"0,45",Online
West Gear,1185732,9/4/2021,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,  24 ,44,  1.056 ,  475 ,"0,45",Online
West Gear,1185732,9/4/2021,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,  23 ,34,  782 ,  352 ,"0,45",Online
West Gear,1185732,9/4/2021,Midwest,Wisconsin,Milwaukee,Men's Apparel,  33 ,33,  1.089 ,  708 ,"0,65",Online
West Gear,1185732,9/4/2021,Midwest,Wisconsin,Milwaukee,Women's Apparel,  38 ,52,  1.976 ,  988 ,"0,5",Online
West Gear,1185732,10/3/2021,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,  43 ,113,  4.859 ,  2.041 ,"0,42",Online
West Gear,1185732,10/3/2021,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,  33 ,68,  2.244 ,  1.077 ,"0,48",Online
West Gear,1185732,10/3/2021,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,  34 ,33,  1.122 ,  482 ,"0,43",Online
West Gear,1185732,10/3/2021,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,  32 ,33,  1.056 ,  433 ,"0,41",Online
West Gear,1185732,10/3/2021,Midwest,Wisconsin,Milwaukee,Men's Apparel,  44 ,33,  1.452 ,  915 ,"0,63",Online
West Gear,1185732,10/3/2021,Midwest,Wisconsin,Milwaukee,Women's Apparel,  46 ,65,  2.990 ,  1.525 ,"0,51",Online
West Gear,1185732,11/3/2021,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,  41 ,104,  4.264 ,  1.834 ,"0,43",Online
West Gear,1185732,11/3/2021,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,  32 ,78,  2.496 ,  1.173 ,"0,47",Online
West Gear,1185732,11/3/2021,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,  33 ,69,  2.277 ,  956 ,"0,42",Online
West Gear,1185732,11/3/2021,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,  33 ,65,  2.145 ,  965 ,"0,45",Online
West Gear,1185732,11/3/2021,Midwest,Wisconsin,Milwaukee,Men's Apparel,  58 ,56,  3.248 ,  2.014 ,"0,62",Online
West Gear,1185732,11/3/2021,Midwest,Wisconsin,Milwaukee,Women's Apparel,  61 ,75,  4.575 ,  2.333 ,"0,51",Online
West Gear,1185732,12/2/2021,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,  58 ,138,  8.004 ,  3.282 ,"0,41",Online
West Gear,1185732,12/2/2021,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,  49 ,102,  4.998 ,  2.349 ,"0,47",Online
West Gear,1185732,12/2/2021,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,  45 ,87,  3.915 ,  1.723 ,"0,44",Online
West Gear,1185732,12/2/2021,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,  48 ,73,  3.504 ,  1.577 ,"0,45",Online
West Gear,1185732,12/2/2021,Midwest,Wisconsin,Milwaukee,Men's Apparel,  57 ,73,  4.161 ,  2.497 ,"0,6",Online
West Gear,1185732,12/2/2021,Midwest,Wisconsin,Milwaukee,Women's Apparel,  59 ,88,  5.192 ,  2.700 ,"0,52",Online
West Gear,1185732,1/10/2021,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,  32 ,140,  4.480 ,  2.330 ,"0,52",Online
West Gear,1185732,1/10/2021,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,  32 ,78,  2.496 ,  1.273 ,"0,51",Online
West Gear,1185732,1/10/2021,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,  24 ,87,  2.088 ,  940 ,"0,45",Online
